ID,Vendor,Country,Product_Group,Sub_Classification,Shipment_Mode,Year,Quarter,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Freight_Type,Freight_Cost_USD,Line_Item_Value,Freight_Cost_Ratio,Dosage_Applicable,Weight_Kilograms
796,"Trinity Biotech, Plc",Botswana,HRDT,HIV test - Ancillary,Air,2008,4,0,On Time,On Time,Separate,578.01,450.0,128.45,Not Applicable,1.0
797,"Standard Diagnostics, Inc.",Zambia,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Separate,1122.24,6380.0,17.59,Not Applicable,100.0
835,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,-220,On Time,Early,Absorbed,,1830.4,,Applicable,
836,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,0,On Time,On Time,Absorbed,,2745.6,,Applicable,
837,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,-220,On Time,Early,Absorbed,,858.0,,Applicable,
838,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,-220,On Time,Early,Absorbed,,91.35,,Applicable,
839,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,-220,On Time,Early,Absorbed,,1375.6,,Applicable,
849,ZEPHYR BIOMEDICALS,Guyana,MRDT,Malaria,Air,2009,1,0,On Time,On Time,Absorbed,,4050.0,,Not Applicable,
858,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Tanzania,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,9339.0,2520000.0,0.37,Applicable,4093.0
914,IDA FOUNDATION,Côte d'Ivoire,ANTM,Malaria,Air,2009,1,0,On Time,On Time,Separate,25405.22,2731.4,930.12,Applicable,5209.0
937,"Trinity Biotech, Plc",Mozambique,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Separate,23914.8,182400.0,13.11,Not Applicable,1906.0
960,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,12835.2,51350.04,25.0,Applicable,3509.0
961,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,50400.0,,Applicable,
962,CIPLA LIMITED,Vietnam,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,4225.93,72864.0,5.8,Applicable,924.0
979,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,892.5,20250.72,4.41,Applicable,211.0
985,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,ARV,Pediatric,Air,2009,2,0,On Time,On Time,Separate,6668.61,21536.4,30.96,Applicable,644.0
986,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,ARV,Pediatric,Air,2009,2,0,On Time,On Time,Absorbed,,21526.32,,Applicable,237.0
993,Premier Medical Corporation Ltd.,Rwanda,HRDT,HIV test,Air,2009,2,0,On Time,On Time,Separate,12595.81,185602.5,6.79,Not Applicable,2800.0
1037,BRISTOL-MYERS SQUIBB,Nigeria,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,463.0,4734.0,9.78,Applicable,11.0
1046,BRISTOL-MYERS SQUIBB,Haiti,ARV,Pediatric,Air,2009,1,0,On Time,On Time,Separate,260.0,760.0,34.21,Applicable,43.0
1047,BRISTOL-MYERS SQUIBB,Haiti,ARV,Pediatric,Air,2009,1,0,On Time,On Time,Absorbed,,402.88,,Applicable,
1048,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,ARV,Pediatric,Air,2009,2,0,On Time,On Time,Separate,893.22,472.88,188.89,Applicable,10.0
1063,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,1,-119,On Time,Early,Absorbed,,47522.75,,Applicable,
1065,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-125,On Time,Early,Absorbed,,49840.0,,Applicable,
1066,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-125,On Time,Early,Absorbed,,3588.48,,Applicable,
1067,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-133,On Time,Early,Absorbed,,1152.0,,Applicable,
1068,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-133,On Time,Early,Absorbed,,10512.0,,Applicable,
1070,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,1,-130,On Time,Early,Absorbed,,3384.0,,Applicable,
1077,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-65,On Time,Early,Absorbed,,1954.9,,Applicable,
1078,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,-20,On Time,Early,Absorbed,,16642.0,,Applicable,
1079,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-8,On Time,Early,Absorbed,,1932.3,,Applicable,
1080,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,3,0,On Time,On Time,Absorbed,,10665.0,,Applicable,
1084,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-72,On Time,Early,Absorbed,,134385.3,,Applicable,
1085,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-57,On Time,Early,Absorbed,,80640.0,,Applicable,
1086,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-66,On Time,Early,Absorbed,,35016.0,,Applicable,
1095,Orasure Technologies Inc.,Botswana,HRDT,HIV test,Air,2009,4,0,On Time,On Time,Separate,1172.11,7000.0,16.74,Not Applicable,48.0
1109,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Côte d'Ivoire,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,14806.48,420864.0,3.52,Applicable,2523.0
1110,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Côte d'Ivoire,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,7642.97,15344.0,49.81,Applicable,175.0
1111,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,3,-101,On Time,Early,Absorbed,,1080.0,,Applicable,
1114,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,-28,On Time,Early,Absorbed,,2816.0,,Applicable,
1115,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,-22,On Time,Early,Separate,3134.85,19770.0,15.86,Applicable,
1122,Orasure Technologies Inc.,Haiti,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,3128.19,21000.0,14.9,Not Applicable,144.0
1134,"Orgenics, Ltd",Kenya,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,16835.31,600000.0,2.81,Not Applicable,2215.0
1140,"Orgenics, Ltd",Nigeria,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,24514.33,511600.0,4.79,Not Applicable,1915.0
1156,HETERO LABS LIMITED,Rwanda,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,37404.74,386384.88,9.68,Applicable,4482.0
1162,BIO-RAD LABORATORIES (FRANCE),Côte d'Ivoire,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,8074.03,110000.0,7.34,Not Applicable,1101.0
1179,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,3366.04,613.76,548.43,Applicable,48.0
1183,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,6341.88,39025.0,16.25,Applicable,1804.0
1196,Orasure Technologies Inc.,Botswana,HRDT,HIV test,Air,2009,2,28,Late,Late,Separate,684.42,1750.0,39.11,Not Applicable,12.0
1198,"Orgenics, Ltd",Namibia,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,401.97,5025.0,8.0,Not Applicable,48.0
1213,BRISTOL-MYERS SQUIBB,Vietnam,ARV,Pediatric,Air,2009,3,0,On Time,On Time,Separate,14.36,2800.0,0.51,Applicable,148.0
1215,"Trinity Biotech, Plc",Namibia,HRDT,HIV test,Air,2009,2,0,On Time,On Time,Separate,1736.18,7040.0,24.66,Not Applicable,79.0
1221,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,3,0,On Time,On Time,Absorbed,,490.0,,Applicable,
1222,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,4,-68,On Time,Early,Absorbed,,41300.0,,Applicable,
1223,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,4,-76,On Time,Early,Absorbed,,2838.2,,Applicable,
1245,BIO-RAD LABORATORIES (FRANCE),Côte d'Ivoire,HRDT,HIV test,Air,2006,2,0,On Time,On Time,Separate,1816.57,11076.45,16.4,Not Applicable,165.0
1246,Orasure Technologies Inc.,Côte d'Ivoire,HRDT,HIV test,Air,2006,3,0,On Time,On Time,Separate,1039.5,2400.0,43.31,Not Applicable,15.0
1251,BRISTOL-MYERS SQUIBB,Vietnam,ARV,Pediatric,Air,2006,4,0,On Time,On Time,Separate,3292.15,19600.0,16.8,Applicable,555.0
1262,Orasure Technologies Inc.,Haiti,HRDT,HIV test,Air,2006,4,0,On Time,On Time,Separate,1195.29,6000.0,19.92,Not Applicable,36.0
1279,INTERNATIONAL HEALTHCARE DISTRIBUTORS,Zimbabwe,ARV,Adult,Air,2006,4,0,On Time,On Time,Absorbed,,11096.8,,Applicable,135.0
1281,Aurobindo Pharma Limited,Nigeria,ARV,Adult,Air,2006,4,0,On Time,On Time,Separate,4861.14,2994.9,162.31,Applicable,479.0
1282,CIPLA LIMITED,Vietnam,ARV,Adult,Air,2007,1,0,On Time,On Time,Separate,18772.94,276100.0,6.8,Applicable,2575.0
1283,STRIDES ARCOLAB LIMITED,Vietnam,ARV,Adult,Air,2007,1,0,On Time,On Time,Separate,42453.21,144205.0,29.44,Applicable,9170.0
1285,"Trinity Biotech, Plc",Guyana,HRDT,HIV test,Air,2006,4,0,On Time,On Time,Separate,4989.87,36000.0,13.86,Not Applicable,316.0
1295,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Mozambique,ARV,Adult,Air,2007,1,0,On Time,On Time,Absorbed,,3288.0,,Applicable,25.0
1298,CIPLA LIMITED,Vietnam,ARV,Adult,Air,2007,2,0,On Time,On Time,Separate,31858.09,525000.0,6.07,Applicable,6813.0
1299,CIPLA LIMITED,Rwanda,ARV,Adult,Air,2007,1,0,On Time,On Time,Absorbed,,1087970.4,,Applicable,
1300,CIPLA LIMITED,Rwanda,ARV,Adult,Air,2007,1,0,On Time,On Time,Absorbed,,202340.5,,Applicable,
1303,Abbott GmbH & Co. KG,Ethiopia,HRDT,HIV test,Air,2006,4,0,On Time,On Time,Absorbed,,16000.0,,Not Applicable,
1306,CIPLA LIMITED,Vietnam,ARV,Adult,Air,2007,3,0,On Time,On Time,Separate,21439.59,187500.0,11.43,Applicable,2348.0
1307,BIO-RAD LABORATORIES (FRANCE),Nigeria,HRDT,HIV test,Air,2007,1,15,Late,Late,Separate,4445.75,28500.0,15.6,Not Applicable,402.0
1309,Abbott GmbH & Co. KG,Ethiopia,HRDT,HIV test,Air,2007,1,0,On Time,On Time,Separate,24859.45,372000.0,6.68,Not Applicable,1707.0
1337,BRISTOL-MYERS SQUIBB,Côte d'Ivoire,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,14981.5,,Applicable,306.0
1347,Abbott GmbH & Co. KG,Nigeria,HRDT,HIV test,Air,2007,3,0,On Time,On Time,Separate,5858.57,280000.0,2.09,Not Applicable,1194.0
1350,BRISTOL-MYERS SQUIBB,Côte d'Ivoire,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,40565.0,,Applicable,
1356,Aurobindo Pharma Limited,Vietnam,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Separate,13762.41,1920.0,716.79,Applicable,960.0
1357,Aurobindo Pharma Limited,Vietnam,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,2100.0,,Applicable,
1358,Aurobindo Pharma Limited,Vietnam,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,2100.0,,Applicable,
1359,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,4454.62,40500.0,11.0,Applicable,332.0
1360,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,16095.39,277425.0,5.8,Applicable,1955.0
1361,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2007,3,0,On Time,On Time,Separate,1767.38,41095.0,4.3,Applicable,117.0
1383,"Standard Diagnostics, Inc.",Tanzania,HRDT,HIV test,Air,2007,3,0,On Time,On Time,Separate,25165.3,200000.0,12.58,Not Applicable,3336.0
1502,ASPEN PHARMACARE,Rwanda,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,7922.24,27353.0,28.96,Applicable,157.0
1519,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,2535.4,18333.0,13.83,Applicable,337.0
1527,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,HRDT,HIV test,Air,2008,1,0,On Time,On Time,Separate,28002.75,270000.0,10.37,Not Applicable,3336.0
1529,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,1511.25,30222.5,5.0,Applicable,113.0
1530,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,2429.85,2100.0,115.71,Applicable,125.0
1531,Orasure Technologies Inc.,Kazakhstan,HRDT,HIV test,Air,2007,4,0,On Time,On Time,Absorbed,,17500.0,,Not Applicable,
1549,"Orgenics, Ltd",Nigeria,HRDT,HIV test,Air,2008,1,0,On Time,On Time,Separate,2577.27,51993.5,4.96,Not Applicable,148.0
1593,"Trinity Biotech, Plc",Botswana,HRDT,HIV test,Air,2008,3,0,On Time,On Time,Separate,2496.62,14400.0,17.34,Not Applicable,154.0
1594,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,HRDT,HIV test,Air,2008,3,-65,On Time,Early,Separate,18864.37,277290.0,6.8,Not Applicable,2907.0
1618,"Trinity Biotech, Plc",Mozambique,HRDT,HIV test,Air,2008,1,0,On Time,On Time,Separate,55746.59,288000.0,19.36,Not Applicable,9000.0
1628,"Trinity Biotech, Plc",Zambia,HRDT,HIV test,Air,2008,2,0,On Time,On Time,Separate,24689.0,193280.0,12.77,Not Applicable,2052.0
1634,"Orgenics, Ltd",Zambia,HRDT,HIV test - Ancillary,Air,2008,2,-7,On Time,Early,Absorbed,,43.0,,Not Applicable,284.0
1637,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Côte d'Ivoire,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Separate,1104.69,7803.0,14.16,Not Applicable,79.0
1638,"Orgenics, Ltd",Mozambique,HRDT,HIV test,Air,2008,3,-5,On Time,Early,Separate,5298.9,215970.0,2.45,Not Applicable,682.0
1643,"Orgenics, Ltd",Côte d'Ivoire,HRDT,HIV test - Ancillary,Air,2008,2,-4,On Time,Early,Absorbed,,0.7,,Not Applicable,
1644,"Orgenics, Ltd",Côte d'Ivoire,HRDT,HIV test,Air,2008,3,0,On Time,On Time,Separate,5175.72,78120.0,6.63,Not Applicable,255.0
1645,"Orgenics, Ltd",Côte d'Ivoire,HRDT,HIV test,Air,2008,4,0,On Time,On Time,Separate,7118.12,78120.0,9.11,Not Applicable,256.0
1646,"Trinity Biotech, Plc",Guyana,HRDT,HIV test,Air,2008,2,0,On Time,On Time,Separate,3740.04,26624.0,14.05,Not Applicable,832.0
1647,"Orgenics, Ltd",Guyana,HRDT,HIV test,Air,2008,3,0,On Time,On Time,Separate,959.46,15333.87,6.26,Not Applicable,49.0
1648,Orasure Technologies Inc.,Botswana,HRDT,HIV test,Air,2008,2,0,On Time,On Time,Separate,604.0,3500.0,17.26,Not Applicable,39.0
1660,"Orgenics, Ltd",Zimbabwe,HRDT,HIV test - Ancillary,Air,2008,4,-27,On Time,Early,Absorbed,,16.34,,Not Applicable,
1673,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,2,0,On Time,On Time,Absorbed,,15760.0,,Applicable,
1674,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2008,2,0,On Time,On Time,Absorbed,,47.28,,Applicable,
1675,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,2,0,On Time,On Time,Absorbed,,10925.0,,Applicable,
1691,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2008,3,-17,On Time,Early,Separate,4159.45,29232.0,14.23,Applicable,507.0
1693,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,ARV,Adult,Air,2008,2,0,On Time,On Time,Separate,3796.05,77145.6,4.92,Applicable,522.0
1719,"Orgenics, Ltd",Côte d'Ivoire,HRDT,HIV test - Ancillary,Air,2008,2,0,On Time,On Time,Absorbed,,2.5,,Not Applicable,17.0
1730,"Orgenics, Ltd",Nigeria,HRDT,HIV test - Ancillary,Air,2008,2,0,On Time,On Time,Absorbed,,11.3,,Not Applicable,
1797,BRISTOL-MYERS SQUIBB,Vietnam,ARV,Pediatric,Air,2008,4,0,On Time,On Time,Separate,3013.09,2800.0,107.61,Applicable,81.0
1798,STRIDES ARCOLAB LIMITED,Vietnam,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,7575.6,15631.0,48.47,Applicable,502.0
1801,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,3,-104,On Time,Early,Absorbed,,24783.3,,Applicable,
1802,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,3,-91,On Time,Early,Absorbed,,11060.0,,Applicable,
1803,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,3,-98,On Time,Early,Absorbed,,16630.0,,Applicable,
1804,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2008,3,-104,On Time,Early,Absorbed,,435.9,,Applicable,
1820,"Orgenics, Ltd",Haiti,HRDT,HIV test,Air,2008,4,0,On Time,On Time,Separate,2851.72,78610.0,3.63,Not Applicable,257.0
1861,"Trinity Biotech, Plc",Rwanda,HRDT,HIV test,Air,2008,3,0,On Time,On Time,Separate,5446.06,47260.0,11.52,Not Applicable,234.0
1888,Aurobindo Pharma Limited,Rwanda,ARV,Adult,Air,2008,3,-1,On Time,Early,Separate,30408.04,569281.31,5.34,Applicable,5311.0
1889,Aurobindo Pharma Limited,Rwanda,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,38120.96,725539.69,5.25,Applicable,6768.0
1905,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,37023.0,,Applicable,
1919,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2008,4,0,On Time,On Time,Separate,5822.44,26143.5,22.27,Applicable,1114.0
1926,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,3,4,Late,Late,Absorbed,,663.5,,Applicable,
1927,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2008,3,-2,On Time,Early,Absorbed,,715.0,,Applicable,
1928,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,3,-2,On Time,Early,Absorbed,,1096.2,,Applicable,
1929,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2008,3,-2,On Time,Early,Absorbed,,150.48,,Applicable,
1939,"Orgenics, Ltd",Zambia,HRDT,HIV test - Ancillary,Air,2008,3,0,On Time,On Time,Separate,7303.52,30.0,24345.07,Not Applicable,889.0
1940,"Orgenics, Ltd",Guyana,HRDT,HIV test,Air,2008,4,0,On Time,On Time,Separate,1047.39,15333.87,6.83,Not Applicable,49.0
1941,"Orgenics, Ltd",Nigeria,HRDT,HIV test - Ancillary,Air,2008,4,0,On Time,On Time,Separate,24870.05,65.02,38249.85,Not Applicable,1927.0
1942,"Orgenics, Ltd",Nigeria,HRDT,HIV test,Air,2008,3,0,On Time,On Time,Separate,19992.75,549931.25,3.64,Not Applicable,1566.0
1954,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2008,4,0,On Time,On Time,Separate,2709.98,35674.8,7.6,Applicable,113.0
1955,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2008,4,0,On Time,On Time,Separate,2568.6,12540.0,20.48,Applicable,159.0
1956,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,ARV,Adult,Air,2008,4,0,On Time,On Time,Separate,3247.73,85596.0,3.79,Applicable,613.0
1957,CIPLA LIMITED,Vietnam,ARV,Adult,Air,2008,4,0,On Time,On Time,Separate,2335.19,26448.0,8.83,Applicable,323.0
1971,ZEPHYR BIOMEDICALS,Guyana,MRDT,Malaria,Air,2008,4,0,On Time,On Time,Separate,648.27,4050.0,16.01,Not Applicable,34.0
1972,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,HRDT,HIV test,Air,2008,4,-21,On Time,Early,Separate,11066.17,160866.0,6.88,Not Applicable,2147.0
1973,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,HRDT,HIV test,Air,2008,4,0,On Time,On Time,Separate,7303.25,107514.0,6.79,Not Applicable,1445.0
2008,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,HRDT,HIV test,Air,2008,4,0,On Time,On Time,Separate,44347.71,160954.0,27.55,Not Applicable,5057.0
2014,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2008,3,-11,On Time,Early,Absorbed,,7080.0,,Applicable,
2015,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2008,3,-11,On Time,Early,Absorbed,,557.6,,Applicable,
2146,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,HRDT,HIV test,Air,2009,1,-6,On Time,Early,Separate,19882.25,79810.0,24.91,Not Applicable,2509.0
2147,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,HRDT,HIV test,Air,2008,4,0,On Time,On Time,Separate,22433.91,80730.0,27.79,Not Applicable,2535.0
2148,BIOLYTICAL LABORATORIES INC.,Zimbabwe,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Absorbed,,12706.65,,Not Applicable,
2153,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2008,4,0,On Time,On Time,Separate,2653.27,17400.0,15.25,Applicable,581.0
2156,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,-220,On Time,Early,Absorbed,,20410.0,,Applicable,
2157,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,-220,On Time,Early,Absorbed,,733.2,,Applicable,
2158,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,-220,On Time,Early,Absorbed,,424.08,,Applicable,
2159,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,-220,On Time,Early,Absorbed,,540.4,,Applicable,
2171,"Orgenics, Ltd",Nigeria,HRDT,HIV test,Air,2009,2,0,On Time,On Time,Separate,22451.67,460080.0,4.88,Not Applicable,1723.0
2173,INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,Namibia,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Separate,963.34,225.0,428.15,Not Applicable,3.0
2257,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Guyana,HRDT,HIV test,Air,2009,1,-29,On Time,Early,Separate,692.38,2700.0,25.64,Not Applicable,28.0
2295,"Trinity Biotech, Plc",Namibia,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Separate,1003.52,2176.0,46.12,Not Applicable,22.0
2297,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,9809.7,21600.0,45.42,Applicable,2228.0
2298,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,7805.0,,Applicable,
2305,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Nigeria,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,7933.38,1260000.0,0.63,Applicable,2067.0
2328,"Orgenics, Ltd",Haiti,HRDT,HIV test,Air,2009,1,0,On Time,On Time,Separate,3241.06,117600.0,2.76,Not Applicable,382.0
2399,Aurobindo Pharma Limited,Haiti,ARV,Pediatric,Air,2009,2,0,On Time,On Time,Separate,1903.54,10500.0,18.13,Applicable,187.0
2417,"Orgenics, Ltd",Mozambique,HRDT,HIV test,Air,2009,2,0,On Time,On Time,Separate,25052.69,648000.0,3.87,Not Applicable,2655.0
2429,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,1,-109,On Time,Early,Absorbed,,3359.84,,Applicable,
2430,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,1,-113,On Time,Early,Absorbed,,24583.3,,Applicable,
2431,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,1,-119,On Time,Early,Absorbed,,3390.85,,Applicable,
2432,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-145,On Time,Early,Absorbed,,36582.0,,Applicable,
2436,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-133,On Time,Early,Absorbed,,19062.0,,Applicable,
2437,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,2,-124,On Time,Early,Absorbed,,16307.2,,Applicable,
2438,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,1,-130,On Time,Early,Absorbed,,371.0,,Applicable,
2439,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,1,-68,On Time,Early,Absorbed,,2920.0,,Applicable,
2440,S. BUYS WHOLESALER,South Africa,ARV,Adult,Air,2009,1,-68,On Time,Early,Absorbed,,4035.2,,Applicable,
2441,BRISTOL-MYERS SQUIBB,Uganda,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,428.91,1100.4,38.98,Applicable,3000.0
2447,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,2,0,On Time,On Time,Absorbed,,160900.0,,Applicable,
2450,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-66,On Time,Early,Absorbed,,2265.9,,Applicable,
2451,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,2,-66,On Time,Early,Absorbed,,15150.0,,Applicable,
2463,CIPLA LIMITED,Rwanda,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,853.88,71344.0,1.2,Applicable,719.0
2474,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Air,2009,3,-102,On Time,Early,Absorbed,,1440.0,,Applicable,
2475,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,3,-88,On Time,Early,Absorbed,,43.2,,Applicable,
2476,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2009,3,-53,On Time,Early,Absorbed,,43.2,,Applicable,
2477,"Orgenics, Ltd",Guyana,HRDT,HIV test,Air,2009,2,0,On Time,On Time,Separate,1859.79,38250.0,4.86,Not Applicable,130.0
2478,"Orgenics, Ltd",Guyana,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,1205.7,24840.0,4.85,Not Applicable,87.0
2481,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,2,-22,On Time,Early,Absorbed,,300.2,,Applicable,
