ID,Country,Vendor,Shipment_Mode,Year,Quarter,Month,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Product_Group,Line_Item_Value,Freight_Cost_USD,Freight_Type,Weight_Kilograms,Freight_Cost_Ratio
9090,Haiti,Orasure Technologies Inc.,Air,2009,2,6,2009-06-03,2009-06-03,0,On Time,On Time,HRDT,19250.0,3013.19,Separate,132.0,15.65
9093,Nigeria,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2009,2,5,2009-05-20,2009-05-20,0,On Time,On Time,ARV,6534.9,,Absorbed,,
9095,Kenya,"Orgenics, Ltd",Air,2009,3,7,2009-07-10,2009-08-28,49,Late,Late,HRDT,600000.0,17974.69,Separate,2215.0,3.0
9096,Kenya,"Standard Diagnostics, Inc.",Air,2009,2,5,2009-05-20,2009-05-20,0,On Time,On Time,HRDT,120000.0,11653.64,Separate,1558.0,9.71
9100,Nigeria,"Orgenics, Ltd",Air,2009,2,6,2009-06-24,2009-06-08,-16,On Time,Early,HRDT,120000.0,7120.0,Separate,445.0,5.93
9145,Namibia,"Trinity Biotech, Plc",Air,2009,2,6,2009-06-05,2009-06-05,0,On Time,On Time,HRDT,19200.0,6148.29,Separate,205.0,32.02
9151,Vietnam,CIPLA LIMITED,Air,2009,3,7,2009-07-11,2009-07-11,0,On Time,On Time,ARV,130896.0,5209.46,Separate,1899.0,3.98
9154,Vietnam,Aurobindo Pharma Limited,Air,2009,3,7,2009-07-10,2009-07-10,0,On Time,On Time,ARV,14400.0,,Absorbed,,
9173,Namibia,Aurobindo Pharma Limited,Air,2009,2,6,2009-06-08,2009-06-08,0,On Time,On Time,ARV,1072.0,1770.43,Separate,98.0,165.15
9179,Botswana,"Trinity Biotech, Plc",Air,2009,2,6,2009-06-19,2009-06-19,0,On Time,On Time,HRDT,2400.0,808.0,Separate,25.0,33.67
9187,Vietnam,BRISTOL-MYERS SQUIBB,Air,2009,3,7,2009-07-23,2009-07-23,0,On Time,On Time,ARV,560.0,,Absorbed,,
9200,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-07-21,-83,On Time,Early,ARV,17020.0,,Absorbed,,
9201,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-07-21,-83,On Time,Early,ARV,10670.4,,Absorbed,,
9202,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-10-08,-4,On Time,Early,ARV,2796.0,,Absorbed,,
9225,Nigeria,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2009,3,9,2009-09-03,2009-09-03,0,On Time,On Time,ARV,205500.0,10490.77,Separate,1246.0,5.1
9243,Côte d'Ivoire,BIO-RAD LABORATORIES (FRANCE),Air,2006,4,10,2006-10-10,2006-10-10,0,On Time,On Time,HRDT,55231.55,7079.25,Separate,783.0,12.82
9252,Zambia,Abbott GmbH & Co. KG,Air,2006,3,9,2006-09-30,2006-09-30,0,On Time,On Time,HRDT,100000.0,2829.61,Separate,428.0,2.83
9253,Haiti,Abbott GmbH & Co. KG,Air,2006,4,10,2006-10-18,2006-10-18,0,On Time,On Time,HRDT,40000.0,1215.84,Separate,169.0,3.04
9255,Vietnam,Aurobindo Pharma Limited,Air,2006,4,10,2006-10-03,2006-10-03,0,On Time,On Time,ARV,44500.0,7878.06,Separate,91.0,17.7
9269,Guyana,Aurobindo Pharma Limited,Air,2006,4,11,2006-11-08,2006-11-08,0,On Time,On Time,ARV,2707.25,1020.6,Separate,13.0,37.7
9279,Uganda,Aurobindo Pharma Limited,Air,2006,4,12,2006-12-21,2006-12-21,0,On Time,On Time,ARV,85090.0,,Absorbed,,
9280,Zambia,Aurobindo Pharma Limited,Air,2006,4,12,2006-12-20,2006-12-20,0,On Time,On Time,ARV,423874.0,,Absorbed,,
9316,Nigeria,Abbott GmbH & Co. KG,Air,2007,3,8,2007-08-06,2007-08-06,0,On Time,On Time,HRDT,280000.0,10879.22,Separate,1192.0,3.89
9321,Côte d'Ivoire,BRISTOL-MYERS SQUIBB,Air,2007,4,10,2007-10-02,2007-10-02,0,On Time,On Time,ARV,7833.96,,Absorbed,,
9331,Vietnam,Aurobindo Pharma Limited,Air,2007,4,10,2007-10-02,2007-10-02,0,On Time,On Time,ARV,94500.0,,Absorbed,,
9351,Tanzania,"Standard Diagnostics, Inc.",Air,2007,4,11,2007-11-22,2007-11-22,0,On Time,On Time,HRDT,200000.0,29470.0,Separate,3345.0,14.74
9352,Tanzania,"Standard Diagnostics, Inc.",Air,2008,3,7,2008-07-22,2008-07-22,0,On Time,On Time,HRDT,200000.0,22663.18,Separate,3110.0,11.33
9353,Botswana,Orasure Technologies Inc.,Air,2007,3,8,2007-08-31,2007-08-31,0,On Time,On Time,HRDT,3500.0,1091.64,Separate,24.0,31.19
9366,Vietnam,Aurobindo Pharma Limited,Air,2007,4,12,2007-12-06,2007-12-06,0,On Time,On Time,ARV,10075.0,3850.43,Separate,270.0,38.22
9389,Guyana,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2007,4,10,2007-10-05,2007-10-05,0,On Time,On Time,HRDT,3240.0,379.62,Separate,35.0,11.72
9390,Zimbabwe,Orasure Technologies Inc.,Air,2007,4,10,2007-10-09,2007-10-09,0,On Time,On Time,HRDT,3500.0,536.08,Separate,24.0,15.32
9422,Rwanda,Premier Medical Corporation Ltd.,Air,2007,4,11,2007-11-16,2007-11-16,0,On Time,On Time,HRDT,65851.5,9898.8,Separate,1150.0,15.03
9487,Rwanda,"Trinity Biotech, Plc",Air,2008,1,1,2008-01-18,2008-01-18,0,On Time,On Time,HRDT,64357.0,4360.83,Separate,450.0,6.78
9488,Rwanda,"Trinity Biotech, Plc",Air,2008,1,1,2008-01-18,2008-01-18,0,On Time,On Time,HRDT,41700.0,,Absorbed,,
9489,Vietnam,SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),Air,2008,1,1,2008-01-22,2008-01-25,3,Late,Late,ARV,5028.0,2127.22,Separate,34.0,42.31
9499,Rwanda,Aurobindo Pharma Limited,Air,2008,1,1,2008-01-03,2008-01-03,0,On Time,On Time,ARV,567043.25,19088.86,Separate,4143.0,3.37
9530,Haiti,"Trinity Biotech, Plc",Air,2009,3,7,2009-07-06,2009-07-06,0,On Time,On Time,HRDT,417.0,1800.33,Separate,2.0,431.73
9531,Haiti,"Orgenics, Ltd",Air,2008,1,1,2008-01-23,2008-01-23,0,On Time,On Time,HRDT,70000.0,4829.61,Separate,228.0,6.9
9536,Haiti,"Trinity Biotech, Plc",Air,2008,1,2,2008-02-18,2008-02-18,0,On Time,On Time,HRDT,278.0,,Absorbed,,
9550,Ethiopia,ASPEN PHARMACARE,Air,2008,1,3,2008-03-04,2008-03-04,0,On Time,On Time,ARV,7.8,,Absorbed,,
9578,Haiti,"Trinity Biotech, Plc",Air,2008,1,2,2008-02-18,2008-02-18,0,On Time,On Time,HRDT,34750.0,,Absorbed,,
9579,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2008,2,4,2008-04-21,2008-04-21,0,On Time,On Time,HRDT,208413.0,15636.7,Separate,2502.0,7.5
9585,Mozambique,"Trinity Biotech, Plc",Air,2008,4,10,2008-10-17,2008-10-17,0,On Time,On Time,HRDT,169600.0,32437.45,Separate,1796.0,19.13
9603,South Africa,"JSI R&T INSTITUTE, INC.",Truck,2008,1,2,2008-02-05,2008-01-21,-15,On Time,Early,ARV,3426.0,,Absorbed,,
9628,Guyana,"Orgenics, Ltd",Air,2008,2,4,2008-04-09,2008-04-09,0,On Time,On Time,HRDT,17277.6,1442.92,Separate,55.0,8.35
9629,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Air,2008,2,4,2008-04-17,2008-04-17,0,On Time,On Time,HRDT,24012.0,6267.38,Separate,754.0,26.1
9639,Haiti,"Orgenics, Ltd",Air,2008,2,5,2008-05-09,2008-05-09,0,On Time,On Time,HRDT,63985.0,1802.14,Separate,164.0,2.82
9640,Guyana,"Trinity Biotech, Plc",Air,2008,2,5,2008-05-06,2008-05-06,0,On Time,On Time,HRDT,23936.0,3740.04,Separate,748.0,15.63
9655,South Africa,S. BUYS WHOLESALER,Truck,2008,2,4,2008-04-24,2008-04-24,0,On Time,On Time,ARV,2252.0,,Absorbed,,
9656,South Africa,S. BUYS WHOLESALER,Truck,2008,2,4,2008-04-24,2008-04-24,0,On Time,On Time,ARV,91.9,,Absorbed,,
9657,South Africa,S. BUYS WHOLESALER,Truck,2008,2,4,2008-04-24,2008-04-24,0,On Time,On Time,ARV,4890.0,,Absorbed,,
9658,South Africa,S. BUYS WHOLESALER,Truck,2008,2,4,2008-04-24,2008-04-24,0,On Time,On Time,ARV,596.0,,Absorbed,,
9669,Vietnam,Aurobindo Pharma Limited,Air,2008,3,7,2008-07-14,2008-07-14,0,On Time,On Time,ARV,2790.0,,Absorbed,,
9673,Vietnam,Aurobindo Pharma Limited,Air,2008,2,6,2008-06-02,2008-06-02,0,On Time,On Time,ARV,7686.0,2869.03,Separate,106.0,37.33
9675,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2008,3,7,2008-07-18,2008-07-18,0,On Time,On Time,ARV,115718.4,5893.08,Separate,772.0,5.09
9676,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2008,3,7,2008-07-18,2008-06-02,-46,On Time,Early,ARV,27538.56,2867.81,Separate,122.0,10.41
9749,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2008,4,11,2008-11-16,2008-11-16,0,On Time,On Time,ARV,121656.0,2652.33,Separate,370.0,2.18
9750,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2008,3,9,2008-09-20,2008-09-20,0,On Time,On Time,ARV,51609.6,,Absorbed,,
9751,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-20,2008-05-08,-104,On Time,Early,ARV,2572.0,,Absorbed,,
9752,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-20,2008-05-14,-98,On Time,Early,ARV,765.0,,Absorbed,,
9753,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-20,2008-05-14,-98,On Time,Early,ARV,285.52,,Absorbed,,
9804,Ethiopia,MISSIONPHARMA A/S,Air,2008,3,8,2008-08-13,2008-08-13,0,On Time,On Time,ANTM,1434.88,399.18,Separate,7.0,27.82
9815,Zimbabwe,"Orgenics, Ltd",Air,2009,1,1,2009-01-22,2009-01-22,0,On Time,On Time,HRDT,13.96,,Absorbed,,
9836,Rwanda,HETERO LABS LIMITED,Air,2008,3,9,2008-09-23,2008-09-23,0,On Time,On Time,ARV,931578.0,87692.85,Separate,6701.0,9.41
9841,Nigeria,IDA FOUNDATION,Air,2008,3,8,2008-08-05,2008-08-05,0,On Time,On Time,ACT,1547.68,1976.57,Separate,159.0,127.71
9842,Nigeria,IDA FOUNDATION,Air,2008,3,8,2008-08-05,2008-08-05,0,On Time,On Time,ACT,1547.68,,Absorbed,,
9860,South Africa,S. BUYS WHOLESALER,Truck,2008,3,7,2008-07-10,2008-07-14,4,Late,Late,ARV,5310.0,,Absorbed,,
9866,Nigeria,"Orgenics, Ltd",Air,2008,4,10,2008-10-15,2008-10-15,0,On Time,On Time,HRDT,520094.98,,Absorbed,,
9874,Vietnam,BRISTOL-MYERS SQUIBB,Air,2008,4,11,2008-11-13,2008-11-13,0,On Time,On Time,ARV,1680.0,1516.05,Separate,52.0,90.24
9916,Nigeria,IDA FOUNDATION,Air,2008,4,10,2008-10-23,2008-10-23,0,On Time,On Time,ACT,875.0,1528.06,Separate,86.0,174.64
9918,Vietnam,Aurobindo Pharma Limited,Air,2008,3,9,2008-09-25,2008-09-25,0,On Time,On Time,ARV,15498.0,,Absorbed,,
9933,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Air,2008,4,10,2008-10-30,2008-10-30,0,On Time,On Time,HRDT,160954.0,44360.44,Separate,5056.0,27.56
9936,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-25,2008-08-18,-7,On Time,Early,ARV,6820.0,,Absorbed,,
9937,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-25,2008-08-14,-11,On Time,Early,ARV,125.4,,Absorbed,,
9939,Namibia,"Orgenics, Ltd",Air,2008,3,9,2008-09-25,2008-09-25,0,On Time,On Time,HRDT,140.0,,Absorbed,,
9952,Côte d'Ivoire,IDA FOUNDATION,Air,2009,1,1,2009-01-23,2009-01-23,0,On Time,On Time,ACT,14000.0,,Absorbed,,
9960,Mozambique,"Orgenics, Ltd",Air,2008,4,10,2008-10-03,2008-10-03,0,On Time,On Time,HRDT,10.0,,Absorbed,,
10062,Vietnam,Aurobindo Pharma Limited,Air,2009,1,2,2009-02-23,2009-02-23,0,On Time,On Time,ARV,16718.4,,Absorbed,,
10063,Zimbabwe,BIOLYTICAL LABORATORIES INC.,Air,2008,4,11,2008-11-15,2008-11-15,0,On Time,On Time,HRDT,13398.72,,Absorbed,,
10085,Ethiopia,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2009,1,1,2009-01-30,2009-01-20,-10,On Time,Early,HRDT,251775.0,15288.75,Separate,3061.0,6.07
10086,Ethiopia,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2009,1,1,2009-01-30,2009-01-30,0,On Time,On Time,HRDT,100197.0,6112.63,Separate,1341.0,6.1
10089,Botswana,AHN (PTY) LTD (AKA UCB (S.A.),Truck,2008,4,11,2008-11-12,2008-11-12,0,On Time,On Time,HRDT,3500.0,,Absorbed,,
10102,Nigeria,"Orgenics, Ltd",Air,2008,4,12,2008-12-02,2008-12-02,0,On Time,On Time,HRDT,289760.0,15045.56,Separate,1091.0,5.19
10126,Tanzania,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2009,2,6,2009-06-15,2009-06-15,0,On Time,On Time,ARV,118792.8,,Absorbed,,
10155,Guyana,"Trinity Biotech, Plc",Air,2009,1,1,2009-01-30,2009-01-30,0,On Time,On Time,HRDT,66752.0,5926.53,Separate,707.0,8.88
10228,Vietnam,Aurobindo Pharma Limited,Air,2009,2,4,2009-04-07,2009-04-07,0,On Time,On Time,ARV,22620.0,,Absorbed,,
10229,Vietnam,Aurobindo Pharma Limited,Air,2009,2,4,2009-04-10,2009-04-10,0,On Time,On Time,ARV,32520.6,,Absorbed,,
10239,Zambia,"Trinity Biotech, Plc",Air,2009,2,4,2009-04-09,2009-04-09,0,On Time,On Time,HRDT,256000.0,25513.66,Separate,2657.0,9.97
10240,Tanzania,KAS MEDICS LIMITED,Truck,2009,1,2,2009-02-23,2009-02-23,0,On Time,On Time,HRDT,12650.0,,Absorbed,,
10246,Vietnam,Aurobindo Pharma Limited,Air,2009,1,3,2009-03-10,2009-03-10,0,On Time,On Time,ARV,10125.36,865.6,Separate,105.0,8.55
10282,Rwanda,"Trinity Biotech, Plc",Air,2009,2,4,2009-04-06,2009-04-06,0,On Time,On Time,HRDT,30816.0,3100.66,Separate,320.0,10.06
10298,Côte d'Ivoire,"Orgenics, Ltd",Air,2009,2,5,2009-05-14,2009-05-14,0,On Time,On Time,HRDT,105000.0,9749.73,Separate,341.0,9.29
10342,South Africa,S. BUYS WHOLESALER,Air,2009,1,3,2009-03-17,2008-11-28,-109,On Time,Early,ARV,210.6,,Absorbed,,
10343,South Africa,S. BUYS WHOLESALER,Air,2009,1,3,2009-03-24,2008-12-01,-113,On Time,Early,ARV,32520.0,,Absorbed,,
10344,South Africa,S. BUYS WHOLESALER,Air,2009,1,3,2009-03-31,2008-12-02,-119,On Time,Early,ARV,13896.0,,Absorbed,,
10345,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-30,2009-01-30,-151,On Time,Early,ARV,68098.5,,Absorbed,,
10347,South Africa,S. BUYS WHOLESALER,Air,2009,2,5,2009-05-12,2008-12-30,-133,On Time,Early,ARV,48.4,,Absorbed,,
10348,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-09,2009-01-27,-133,On Time,Early,ARV,59892.0,,Absorbed,,
10350,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-17,2009-04-03,-75,On Time,Early,ARV,520.0,,Absorbed,,
10351,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-17,2009-06-17,0,On Time,On Time,ARV,3550.0,,Absorbed,,
10352,South Africa,S. BUYS WHOLESALER,Air,2009,1,3,2009-03-31,2008-11-21,-130,On Time,Early,ARV,94.9,,Absorbed,,
10353,South Africa,S. BUYS WHOLESALER,Air,2009,2,4,2009-04-01,2008-11-26,-126,On Time,Early,ARV,10460.0,,Absorbed,,
10354,South Africa,S. BUYS WHOLESALER,Air,2009,2,4,2009-04-01,2008-11-26,-126,On Time,Early,ARV,949.5,,Absorbed,,
10355,South Africa,S. BUYS WHOLESALER,Air,2009,2,4,2009-04-01,2009-02-11,-49,On Time,Early,ARV,2542.4,,Absorbed,,
10356,South Africa,S. BUYS WHOLESALER,Air,2009,2,4,2009-04-01,2009-02-11,-49,On Time,Early,ARV,1212.0,,Absorbed,,
10357,South Africa,S. BUYS WHOLESALER,Air,2009,2,4,2009-04-01,2009-02-11,-49,On Time,Early,ARV,8692.0,,Absorbed,,
10364,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-25,2009-04-08,-78,On Time,Early,ARV,19760.0,,Absorbed,,
10365,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-25,2009-04-21,-65,On Time,Early,ARV,68362.0,,Absorbed,,
10366,South Africa,S. BUYS WHOLESALER,Air,2009,2,6,2009-06-25,2009-04-21,-65,On Time,Early,ARV,23675.52,,Absorbed,,
10367,South Africa,S. BUYS WHOLESALER,Truck,2009,2,6,2009-06-25,2009-06-25,0,On Time,On Time,ARV,37520.0,,Absorbed,,
10368,South Africa,S. BUYS WHOLESALER,Truck,2009,2,6,2009-06-25,2009-06-17,-8,On Time,Early,ARV,5650.0,,Absorbed,,
10386,Guyana,"Trinity Biotech, Plc",Air,2009,2,5,2009-05-18,2009-05-18,0,On Time,On Time,HRDT,64832.0,8727.54,Separate,675.0,13.46
10388,South Africa,S. BUYS WHOLESALER,Truck,2009,2,5,2009-05-15,2009-05-15,0,On Time,On Time,ARV,5418.0,,Absorbed,,
10389,South Africa,S. BUYS WHOLESALER,Truck,2009,2,5,2009-05-15,2009-05-15,0,On Time,On Time,ARV,3614.0,,Absorbed,,
10390,South Africa,S. BUYS WHOLESALER,Truck,2009,2,5,2009-05-15,2009-04-21,-24,On Time,Early,ARV,1970.4,,Absorbed,,
10395,Haiti,Orasure Technologies Inc.,Air,2009,3,7,2009-07-06,2009-07-06,0,On Time,On Time,HRDT,21000.0,4185.29,Separate,144.0,19.93
10401,Kenya,"Orgenics, Ltd",Air,2009,3,8,2009-08-07,2009-08-07,0,On Time,On Time,HRDT,600000.0,17662.98,Separate,2215.0,2.94
10406,Nigeria,"Orgenics, Ltd",Air,2009,2,6,2009-06-24,2009-06-24,0,On Time,On Time,HRDT,511440.0,30697.91,Separate,1920.0,6.0
10416,Rwanda,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2009,3,9,2009-09-14,2009-09-14,0,On Time,On Time,ARV,348624.0,33235.44,Separate,3080.0,9.53
10438,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2009,3,8,2009-08-03,2009-08-03,0,On Time,On Time,ARV,146328.0,5761.87,Separate,1775.0,3.94
10446,Namibia,"Orgenics, Ltd",Air,2009,3,9,2009-09-01,2009-09-01,0,On Time,On Time,HRDT,2475.0,238.56,Separate,25.0,9.64
10464,Namibia,"Orgenics, Ltd",Air,2009,3,9,2009-09-08,2009-09-08,0,On Time,On Time,HRDT,71250.0,5213.02,Separate,760.0,7.32
10472,Botswana,"Trinity Biotech, Plc",Air,2009,3,7,2009-07-10,2009-07-10,0,On Time,On Time,HRDT,4416.0,1060.43,Separate,56.0,24.01
10476,Vietnam,BRISTOL-MYERS SQUIBB,Air,2009,3,8,2009-08-24,2009-08-24,0,On Time,On Time,ARV,3360.0,,Absorbed,,
10477,Namibia,"Orgenics, Ltd",Air,2009,3,7,2009-07-29,2009-07-29,0,On Time,On Time,HRDT,10800.0,2681.23,Separate,47.0,24.83
10498,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-07-21,-83,On Time,Early,ARV,8624.0,,Absorbed,,
10499,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-08-03,-70,On Time,Early,ARV,2457.0,,Absorbed,,
10500,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-10-12,0,On Time,On Time,ARV,1410.0,,Absorbed,,
10501,South Africa,S. BUYS WHOLESALER,Truck,2009,3,7,2009-07-21,2009-07-21,0,On Time,On Time,ARV,1468.0,,Absorbed,,
10503,Zambia,"Orgenics, Ltd",Air,2009,4,11,2009-11-11,2009-11-11,0,On Time,On Time,HRDT,180000.0,7513.71,Separate,740.0,4.17
10504,Namibia,"Trinity Biotech, Plc",Air,2009,2,6,2009-06-29,2009-06-29,0,On Time,On Time,HRDT,3840.0,1862.27,Separate,41.0,48.5
10535,Mozambique,SCMS from RDC,Air,2007,1,1,2007-01-08,2007-01-08,0,On Time,On Time,ARV,60814.4,859.14,Separate,1669.0,1.41
10536,Mozambique,SCMS from RDC,Air,2007,1,1,2007-01-08,2007-01-08,0,On Time,On Time,ARV,1166.22,,Absorbed,,
10537,Mozambique,SCMS from RDC,Air,2007,1,1,2007-01-09,2007-01-09,0,On Time,On Time,ARV,174250.25,1893.82,Separate,1717.0,1.09
10541,Mozambique,SCMS from RDC,Air,2007,1,1,2007-01-09,2007-01-09,0,On Time,On Time,ARV,12699.0,1338.04,Separate,84.0,10.54
10549,Mozambique,SCMS from RDC,Air,2007,2,4,2007-04-17,2007-04-17,0,On Time,On Time,ARV,35856.3,7364.3,Separate,,20.54
10564,Mozambique,SCMS from RDC,Air,2007,2,6,2007-06-13,2007-06-13,0,On Time,On Time,ARV,27816.48,8892.48,Separate,3946.0,31.97
10565,Mozambique,SCMS from RDC,Air,2007,2,6,2007-06-13,2007-06-13,0,On Time,On Time,ARV,32118.09,,Absorbed,,
10577,Guyana,SCMS from RDC,Air,2007,3,8,2007-08-09,2007-08-09,0,On Time,On Time,ARV,4596.6,1920.0,Separate,34.0,41.77
10578,Zimbabwe,SCMS from RDC,Truck,2007,3,7,2007-07-04,2007-07-04,0,On Time,On Time,ARV,64335.6,3135.0,Separate,819.0,4.87
10579,Tanzania,SCMS from RDC,Air,2007,3,8,2007-08-14,2007-08-14,0,On Time,On Time,HRDT,24160.0,1266.39,Separate,98.0,5.24
10580,Côte d'Ivoire,SCMS from RDC,Air,2007,3,8,2007-08-17,2007-08-17,0,On Time,On Time,ARV,9560.8,2731.58,Separate,206.0,28.57
10589,Mozambique,SCMS from RDC,Air,2007,3,9,2007-09-21,2007-09-21,0,On Time,On Time,ARV,7114.9,9869.55,Separate,9006.0,138.72
10590,Zimbabwe,SCMS from RDC,Truck,2007,3,8,2007-08-17,2007-08-17,0,On Time,On Time,ARV,9780.0,1949.84,Separate,70.0,19.94
10596,Zimbabwe,SCMS from RDC,Truck,2007,3,9,2007-09-26,2007-09-26,0,On Time,On Time,ARV,396240.4,18941.31,Separate,5467.0,4.78
10597,Zimbabwe,SCMS from RDC,Truck,2007,3,9,2007-09-18,2007-09-18,0,On Time,On Time,ARV,1074.0,2099.0,Separate,143.0,195.44
10600,Uganda,SCMS from RDC,Air,2007,4,11,2007-11-05,2007-11-05,0,On Time,On Time,ARV,14452.2,1673.0,Separate,283.0,11.58
10623,Nigeria,SCMS from RDC,Air,2007,3,9,2007-09-20,2007-09-20,0,On Time,On Time,ARV,204590.0,13873.0,Separate,2846.0,6.78
10624,Nigeria,SCMS from RDC,Air,2007,3,9,2007-09-20,2007-09-20,0,On Time,On Time,ARV,1665.0,,Absorbed,,
10625,Nigeria,SCMS from RDC,Air,2007,3,9,2007-09-20,2007-09-20,0,On Time,On Time,ARV,8716.4,,Absorbed,,
10626,Nigeria,SCMS from RDC,Air,2007,3,9,2007-09-20,2007-09-20,0,On Time,On Time,ARV,6529.35,,Absorbed,,
10628,Côte d'Ivoire,SCMS from RDC,Air,2007,4,10,2007-10-02,2007-10-02,0,On Time,On Time,HRDT,82800.0,2172.0,Separate,476.0,2.62
10630,Zambia,SCMS from RDC,Air,2007,4,11,2007-11-13,2007-11-13,0,On Time,On Time,ARV,88200.0,1532.41,Separate,281.0,1.74
10631,Nigeria,SCMS from RDC,Air,2007,4,11,2007-11-01,2007-11-01,0,On Time,On Time,ARV,2280.0,1621.0,Separate,178.0,71.1
10632,Zambia,SCMS from RDC,Air,2007,4,11,2007-11-02,2007-11-02,0,On Time,On Time,ARV,382327.5,13267.3,Separate,3254.0,3.47
10633,Mozambique,SCMS from RDC,Air,2007,4,11,2007-11-29,2007-11-29,0,On Time,On Time,ARV,95418.0,10879.28,Separate,7341.0,11.4
10634,Nigeria,SCMS from RDC,Air,2007,4,11,2007-11-09,2007-11-09,0,On Time,On Time,ARV,100386.0,5180.0,Separate,962.0,5.16
10636,Zambia,SCMS from RDC,Truck,2008,1,2,2008-02-21,2008-02-21,0,On Time,On Time,ARV,245932.2,15220.18,Separate,4957.0,6.19
10637,Ethiopia,SCMS from RDC,Air,2007,4,11,2007-11-26,2007-11-26,0,On Time,On Time,ARV,10211.6,8004.0,Separate,753.0,78.38
10639,Haiti,SCMS from RDC,Air,2007,4,12,2007-12-31,2007-12-31,0,On Time,On Time,HRDT,720.0,2219.44,Separate,6.0,308.26
10640,Haiti,SCMS from RDC,Air,2008,1,1,2008-01-22,2008-01-22,0,On Time,On Time,ARV,3940.0,38515.8,Separate,4213.0,977.56
10641,Haiti,SCMS from RDC,Air,2008,1,1,2008-01-22,2008-01-22,0,On Time,On Time,ARV,15200.0,,Absorbed,,
10642,Nigeria,SCMS from RDC,Air,2007,4,12,2007-12-03,2007-12-03,0,On Time,On Time,ARV,266172.0,18208.0,Separate,3286.0,6.84
10645,Côte d'Ivoire,SCMS from RDC,Air,2007,4,12,2007-12-10,2007-12-10,0,On Time,On Time,ARV,27200.0,3646.0,Separate,1013.0,13.4
10647,Zimbabwe,SCMS from RDC,Air,2008,1,2,2008-02-05,2008-02-05,0,On Time,On Time,ARV,23101.2,13356.65,Separate,2425.0,57.82
10648,Côte d'Ivoire,SCMS from RDC,Air,2007,4,12,2007-12-14,2007-12-14,0,On Time,On Time,ARV,129290.0,1700.0,Separate,271.0,1.31
10650,Botswana,SCMS from RDC,Air,2008,1,3,2008-03-12,2008-03-12,0,On Time,On Time,HRDT,3200.0,861.0,Separate,35.0,26.91
10651,Mozambique,SCMS from RDC,Air,2008,2,4,2008-04-08,2008-04-05,-3,On Time,Early,ARV,182.4,8118.64,Separate,5092.0,4451.01
10652,Zimbabwe,SCMS from RDC,Air,2008,1,1,2008-01-14,2008-01-14,0,On Time,On Time,ARV,23101.2,12130.9,Separate,4091.0,52.51
10653,Mozambique,SCMS from RDC,Air,2008,2,4,2008-04-18,2008-04-18,0,On Time,On Time,ARV,6695.36,3894.6,Separate,998.0,58.17
10654,Mozambique,SCMS from RDC,Air,2008,2,4,2008-04-08,2008-04-05,-3,On Time,Early,ARV,104480.0,8771.34,Separate,4230.0,8.4
